Studio	00-06	22.480620155	#fc7570
Studio	06-12	22.0930232558	#00cee6
Studio	12-18	22.0930232558	#9b9bd7
Studio	18-24	10.0775193798	#218a8c
Studio	24+	23.6434108527	#fbb755
1 BR	00-06	12.015503876	#fc7570
1 BR	06-12	12.4031007752	#00cee6
1 BR	12-18	18.2170542636	#9b9bd7
1 BR	18-24	14.7286821705	#218a8c
1 BR	24+	43.023255814	#fbb755
2 BR	00-06	12.4031007752	#fc7570
2 BR	06-12	12.015503876	#00cee6
2 BR	12-18	18.2170542636	#9b9bd7
2 BR	18-24	13.5658914729	#218a8c
2 BR	24+	44.1860465116	#fbb755
3 BR	00-06	10.8527131783	#fc7570
3 BR	06-12	13.1782945736	#00cee6
3 BR	12-18	18.2170542636	#9b9bd7
3 BR	18-24	12.4031007752	#218a8c
3 BR	24+	45.7364341085	#fbb755
4+ BR	00-06	10.0775193798	#fc7570
4+ BR	06-12	14.3410852713	#00cee6
4+ BR	12-18	20.9302325581	#9b9bd7
4+ BR	18-24	14.7286821705	#218a8c
4+ BR	24+	40.3100775194	#fbb755